nome,rating,genero,tipo,price_com_taxa,price_sem_taxa,taxa,estoque,imagem
Psycho: Sanitarium (Psycho #1.5),Five,Horror,Books,£36.97,£36.97,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/91/98/9198cedbd37561f2aa343d3eb04ee703.jpg
Poisonous (Max Revere Novels #3),Three,Mystery,Books,£26.80,£26.80,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/8d/52/8d52227d29e03695ef755620078b7815.jpg
One with You (Crossfire #5),Four,Add a comment,Books,£15.71,£15.71,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/98/f8/98f8b3354fc18ed6f42ff5c3f9b39056.jpg
No Love Allowed (Dodge Cove #1),Four,Young Adult,Books,£54.65,£54.65,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/41/e1/41e1fc6ac1122d77a6308544dba8c21e.jpg
Murder at the 42nd Street Library (Raymond Ambler #1),Four,Mystery,Books,£54.36,£54.36,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/19/74/19748437aac103dbdeb1918062728726.jpg
Most Wanted,Three,Mystery,Books,£35.28,£35.28,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/fa/b5/fab5e650b19b76c5f5d1ce3a626376b1.jpg
"Love, Lies and Spies",Two,Historical Fiction,Books,£20.55,£20.55,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/5c/19/5c19785278eaa6bf984ce6659847abc3.jpg
How to Speak Golf: An Illustrated Guide to Links Lingo,Five,Default,Books,£58.32,£58.32,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/43/19/4319716fa8ee2c315d07dc3c9c6762d2.jpg
Hide Away (Eve Duncan #20),One,Mystery,Books,£11.84,£11.84,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/b2/c5/b2c501b848bccd9cc375771f53c0fb6e.jpg
Furiously Happy: A Funny Book About Horrible Things,Four,Nonfiction,Books,£41.46,£41.46,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/28/4c/284c3b0cbb254825f5bfd60e89d936af.jpg
Everyday Italian: 125 Simple and Delicious Recipes,Five,Food and Drink,Books,£20.10,£20.10,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/4e/eb/4eebc29c9f3885800e6ae2c62c836145.jpg
Equal Is Unfair: America's Misguided Fight Against Income Inequality,One,Politics,Books,£56.86,£56.86,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/a6/3b/a63b2576d798c2041c602561499a26aa.jpg
Eleanor & Park,Five,Default,Books,£56.51,£56.51,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/15/58/1558d3175d91e870644b8029bac93e13.jpg
Dirty (Dive Bar #1),Four,Romance,Books,£40.83,£40.83,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/77/54/77540d564fb77611a18b57f12a910b73.jpg
Can You Keep a Secret? (Fear Street Relaunch #4),One,Horror,Books,£48.64,£48.64,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/03/83/0383a7f9cce4ab8fa1c5db6e69b169c6.jpg
Boar Island (Anna Pigeon #19),Three,Mystery,Books,£59.48,£59.48,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/91/8c/918c2c95ae90495cdb0371a22b726d82.jpg
A Paris Apartment,Four,Historical Fiction,Books,£39.01,£39.01,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/b3/d9/b3d90aca157d5a250becc8b255a37251.jpg
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",One,Food and Drink,Books,£38.77,£38.77,£0.00,In stock (12 available),https://books.toscrape.com//media/cache/f4/9c/f49c0d70aedc01b5eb0988d35c77550c.jpg
Troublemaker: Surviving Hollywood and Scientology,Two,Default,Books,£48.39,£48.39,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/b3/f9/b3f9298d93e133db3e178d7c2d4130af.jpg
The Widow,Two,Mystery,Books,£27.26,£27.26,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/e4/37/e43737572b04c7ad28b35f3da29eb8dd.jpg
"The Sleep Revolution: Transforming Your Life, One Night at a Time",Four,Nonfiction,Books,£11.68,£11.68,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/b7/6a/b76a8c5c12390d9259b6235115ebf024.jpg
The Improbability of Love,One,Fiction,Books,£59.45,£59.45,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/7c/c3/7cc38fa8812d931bf38b10b7d91b4266.jpg
The Art of Startup Fundraising,Three,Business,Books,£21.00,£21.00,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/67/e8/67e81a7a82578a919a48816330836090.jpg
Take Me Home Tonight (Rock Star Romance #3),Three,Romance,Books,£53.98,£53.98,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/33/72/337240d247fdf020755566e4477e17ca.jpg
Sleeping Giants (Themis Files #1),One,Science Fiction,Books,£48.74,£48.74,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/ac/a5/aca5de2e61ca2754de496a75dea25f91.jpg
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Two,Biography,Books,£21.15,£21.15,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/86/54/86546f67cb4a3112b15b03a4ec2e7255.jpg
Playing with Fire,Three,Mystery,Books,£13.71,£13.71,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/09/02/0902666ade8ab8183363e53c108e5069.jpg
Off the Hook (Fishing for Trouble #1),Three,Romance,Books,£47.67,£47.67,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/bc/21/bc214639946c501cd70ff6b752439c76.jpg
Mothering Sunday,Two,Fiction,Books,£13.34,£13.34,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/9b/1a/9b1a03d05c16c71050daefad8840ec91.jpg
"Mother, Can You Not?",Five,Nonfiction,Books,£16.89,£16.89,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/88/b4/88b464746c5882cc605827a0521ddcea.jpg
M Train,One,Autobiography,Books,£27.18,£27.18,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/f0/9f/f09fd4a3200b94db86364f308ac02530.jpg
Lilac Girls,Two,Historical Fiction,Books,£17.28,£17.28,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/c0/80/c080a1626edf581b780420db13e7b074.jpg
Lies and Other Acts of Love,One,Fiction,Books,£45.14,£45.14,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/8f/26/8f269de5ec7cef02e538eb0466c68f0c.jpg
Lab Girl,One,Autobiography,Books,£40.85,£40.85,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/26/ff/26ffcda626a5561e483afa19b58db8ac.jpg
Keep Me Posted,Four,Womens Fiction,Books,£20.46,£20.46,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/9c/84/9c845ad6a9d4ecf44d53ac0e3b8f54ae.jpg
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Three,Psychology,Books,£56.27,£56.27,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/d3/26/d326484793116ccc786957d31e4fe912.jpg
Grey (Fifty Shades #4),Four,Womens Fiction,Books,£48.49,£48.49,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/c8/06/c806501c08d2b2cd72f2362a3da6ab80.jpg
"Exit, Pursued by a Bear",Four,Young Adult,Books,£51.34,£51.34,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/fc/8c/fc8c996d0976a29c5c37bc11923a02f1.jpg
Daredevils,Three,Fiction,Books,£16.34,£16.34,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/79/47/79478ba5ab673fbdfe79a745a14fb9de.jpg
Cravings: Recipes for What You Want to Eat,Three,Food and Drink,Books,£20.50,£20.50,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/7d/b4/7db4a7faaa0ea5134cabbb517bdd6cc7.jpg
Born for This: How to Find the Work You Were Meant to Do,Five,Business,Books,£21.59,£21.59,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/9f/e7/9fe7f6432f216b166cb36f16130f20f6.jpg
Arena,Four,Science Fiction,Books,£21.36,£21.36,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/01/c5/01c50c5f341b8f1d030e9dffba5e5498.jpg
Adultery,Five,Default,Books,£20.88,£20.88,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/f1/3b/f13bef3f1e05d0837bb46956a7a928f1.jpg
A Mother's Reckoning: Living in the Aftermath of Tragedy,Three,Nonfiction,Books,£19.53,£19.53,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/32/86/32861b2d37c7b8da7bbce3a86a27123b.jpg
A Gentleman's Position (Society of Gentlemen #3),Five,Romance,Books,£14.75,£14.75,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/82/aa/82aa7770711dfc5edc1f5f69a731d08b.jpg
11/22/63,Three,Fiction,Books,£48.48,£48.48,£0.00,In stock (11 available),https://books.toscrape.com//media/cache/4c/4c/4c4ce2398c6ad6c074e8061f739964cc.jpg
"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Two,Nonfiction,Books,£24.57,£24.57,£0.00,In stock (10 available),https://books.toscrape.com//media/cache/dd/89/dd8974991a279418738f38d5561979c4.jpg
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,Five,Health,Books,£49.71,£49.71,£0.00,In stock (10 available),https://books.toscrape.com//media/cache/79/84/7984ef7c568a60372f430c1ddae64034.jpg
Without Shame,Five,Add a comment,Books,£48.27,£48.27,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/6c/21/6c21a47589ec756b9ed27e2f331c08de.jpg
Watchmen,Four,Add a comment,Books,£58.05,£58.05,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/a0/76/a07621adcf3e13b4d3bcdc0474ab2098.jpg
Unlimited Intuition Now,Four,Default,Books,£58.87,£58.87,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/0a/82/0a82c1dfd5b32349b8ce23bf6186553b.jpg
Underlying Notes,Two,Default,Books,£11.82,£11.82,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/c1/76/c176e12e5d560240086270fa6b762d5d.jpg
The Shack,One,Fiction,Books,£28.03,£28.03,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/4c/ae/4cae2beda2d1c5f851f8971f94fdbc91.jpg
The New Brand You: Your New Image Makes the Sale for You,Five,Default,Books,£44.05,£44.05,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/74/34/74346ce51ac25a32c95ae9dc0d7ca515.jpg
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Four,Food and Drink,Books,£12.34,£12.34,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/c1/87/c187a9eb27d932f862ac06beec15c24c.jpg
The Flowers Lied,Two,Default,Books,£16.68,£16.68,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/55/c8/55c84e8714aa026c409ac63dc2a01434.jpg
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",One,Science,Books,£55.91,£55.91,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/b2/5a/b25a722c3bab8b311454bc251a75334a.jpg
The Book of Mormon,Three,Religion,Books,£24.57,£24.57,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/d7/c8/d7c885771d5e843cc2db6b0e5183c0c5.jpg
The Art and Science of Low Carbohydrate Living,Five,Health,Books,£52.98,£52.98,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg
The Alien Club,One,Young Adult,Books,£54.40,£54.40,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/15/7c/157c526f6978d80e039e1362ae898fc8.jpg
Suzie Snowflake: One beautiful flake (a self-esteem story),Five,Novels,Books,£54.81,£54.81,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/59/13/5913f74507084d0cd47e2b73fd806f9e.jpg
Nap-a-Roo,One,Childrens,Books,£25.08,£25.08,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/b9/43/b9437eda691f483d2174a1b94c8c9d06.jpg
"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",Four,Default,Books,£10.41,£10.41,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/61/7b/617bd5deaa5ea47ae717cb81c9a81ce8.jpg
Modern Day Fables,Two,Default,Books,£47.44,£47.44,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/53/da/53da160806b4854283b4477e5bf79522.jpg
If I Gave You God's Phone Number....: Searching for Spirituality in America,One,Spirituality,Books,£20.91,£20.91,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/91/1a/911a12f954fc65fc4cc0e8a8f8b30750.jpg
"Fruits Basket, Vol. 9 (Fruits Basket #9)",Four,Sequential Art,Books,£33.95,£33.95,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/3f/97/3f97ab9d27352e8dd24671c945b1c5ac.jpg
Dress Your Family in Corduroy and Denim,Three,Humor,Books,£43.68,£43.68,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/9c/2b/9c2bdd3040938c144345a115fb906562.jpg
Don't Forget Steven,One,Young Adult,Books,£33.23,£33.23,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/0e/ea/0eea83f8c3d5d3bf8538f046e2a4c67d.jpg
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Two,Nonfiction,Books,£35.92,£35.92,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/58/4a/584ac01e05ae76b1672f25a53384c617.jpg
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Four,Art,Books,£48.63,£48.63,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/87/82/87822798b42545d589822bc712dc38a6.jpg
A Shard of Ice (The Black Symphony Saga #1),Three,Fantasy,Books,£56.63,£56.63,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/9d/9b/9d9bf1a3155fb3736d2fe12799dcca95.jpg
A Hero's Curse (The Unseen Chronicles #1),Three,Add a comment,Books,£50.49,£50.49,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/f5/02/f502c42183ea69987a796d2e396b2bab.jpg
23 Degrees South: A Tropical Tale of Changing Whether...,Two,Add a comment,Books,£35.79,£35.79,£0.00,In stock (9 available),https://books.toscrape.com//media/cache/41/d7/41d75d4206b13bf107e86fa41f21afff.jpg
"Zero to One: Notes on Startups, or How to Build the Future",Three,Nonfiction,Books,£34.06,£34.06,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/f3/00/f30001f2851f82c266e2faa77bcdd924.jpg
Why Not Me?,One,Nonfiction,Books,£17.76,£17.76,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/66/95/6695cfb7ba5e0a6ef995300db6762fb6.jpg
When Breath Becomes Air,Two,Nonfiction,Books,£39.36,£39.36,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/26/9d/269d1774be6dd9e649c4170fbc8d27eb.jpg
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Two,Travel,Books,£36.94,£36.94,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/ca/30/ca30b1afe1e76ce7ba1db8176d398e53.jpg
The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Five,Default,Books,£43.62,£43.62,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/75/e4/75e444aca5ac86166a55cc7e64f5724f.jpg
The New Drawing on the Right Side of the Brain,Three,Art,Books,£43.02,£43.02,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/0a/8f/0a8f6461714ec9868dea0d37c5da5a81.jpg
"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Four,Nonfiction,Books,£28.45,£28.45,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/38/ec/38ec5240eb37dfc9ebe54fa7584842ed.jpg
The Martian (The Martian #1),Two,Default,Books,£41.39,£41.39,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/2e/58/2e5841f29d7212ba8df7dc1323689318.jpg
The High Mountains of Portugal,One,Fiction,Books,£51.15,£51.15,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/f3/28/f3285723c344576168d60806d266979a.jpg
The Grownup,One,Short Stories,Books,£35.88,£35.88,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/7e/cc/7ecc23cfaa84fb015a5333f2a5d97f23.jpg
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,One,Business,Books,£36.91,£36.91,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/a5/7e/a57ef7bdbaf704fca07ab6dd125b54f9.jpg
South of Sunshine,One,Young Adult,Books,£28.93,£28.93,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/34/65/3465383539467c7e1787d26c02bca66f.jpg
Smarter Faster Better: The Secrets of Being Productive in Life and Business,Five,Nonfiction,Books,£38.89,£38.89,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/16/65/1665c94f1ec5580132a16c3bdfd0c421.jpg
Silence in the Dark (Logan Point #4),Three,Suspense,Books,£58.33,£58.33,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/00/bf/00bf1ae17dde21c66e346dd9c393d6fa.jpg
Shadows of the Past (Logan Point #1),Five,Christian Fiction,Books,£39.67,£39.67,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/61/3a/613ac19c2232f1d9adc5943291a5e860.jpg
Roller Girl,Five,Sequential Art,Books,£14.10,£14.10,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/cf/cf/cfcfb88039ddab7d4ae399246529e401.jpg
Rising Strong,Three,Nonfiction,Books,£21.82,£21.82,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/de/5c/de5c4ea75d455748861ce2bc844fb198.jpg
Proofs of God: Classical Arguments from Tertullian to Barth,One,Philosophy,Books,£54.21,£54.21,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/f6/cb/f6cb2300a1235a344f1c11b2be9a605d.jpg
Please Kill Me: The Uncensored Oral History of Punk,Four,Music,Books,£31.19,£31.19,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/8e/bb/8ebbba84c204b011527a8f4bd082b03f.jpg
Out of Print: City Lights Spotlight No. 14,Five,Poetry,Books,£53.64,£53.64,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/4c/5a/4c5a559bc2edb79e5d48af4dbc813eb2.jpg
My Life Next Door (My Life Next Door ),Five,Young Adult,Books,£36.39,£36.39,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/1a/2c/1a2c80cc391bc1422013e31682c5f649.jpg
Miller's Valley,Two,Fiction,Books,£58.54,£58.54,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/a8/b9/a8b940d9bf27d6aedad73f0230c14f56.jpg
Man's Search for Meaning,Three,Nonfiction,Books,£29.48,£29.48,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/97/da/97dac3668fcca2cf5af4e1bb971af546.jpg
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Two,Nonfiction,Books,£25.06,£25.06,£0.00,In stock (8 available),https://books.toscrape.com//media/cache/00/6e/006e242a10f2e27b71edfd1ca8020318.jpg
